icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,heading,vertical_rate,geo_altitude,squawk,spi,position_source,extra_col_0
c01b6c,JZA969  ,Canada,1733689977.0,1733689980,-90.4035,38.7568,220.98,False,63.09,122.01,-0.65,,152.4,2263,False,0
a94b51,UAL212  ,United States,1733690102.0,1733690102,-105.978,35.6782,8839.2,False,249.78,47.5,0.0,,9075.42,,False,0
ad3ae2,N9511J  ,United States,1733690102.0,1733690102,-118.4862,34.2659,914.4,False,54.02,90.0,-4.55,,914.4,4614,False,0
adda1e,AAL2046 ,United States,1733690101.0,1733690101,-121.2474,37.1661,4991.1,False,211.0,103.39,10.73,,5143.5,6325,False,0
a94b50,UAL1233 ,United States,1733690102.0,1733690102,-89.8384,41.7475,9448.8,False,254.07,85.01,0.0,,9563.1,6571,False,0
adda1b,N992AK  ,United States,1733690102.0,1733690102,-150.8671,61.0297,1592.58,False,112.5,58.27,-3.25,,1501.14,4540,False,0
a8dbd2,N670BA  ,United States,1733690100.0,1733690100,-81.6561,28.7847,83.82,False,31.76,335.1,-0.98,,160.02,,False,0
a4b294,RPA4567 ,United States,1733690102.0,1733690102,-78.6772,35.9618,800.1,False,80.4,225.78,-3.9,,800.1,1506,False,0
a7bbe9,JBU1534 ,United States,1733690102.0,1733690102,-82.1837,31.7088,10660.38,False,230.57,27.65,-0.33,,11102.34,5631,False,0
3c65a3,DLH452  ,Germany,1733690101.0,1733690101,-106.0917,49.5007,12192.0,False,234.15,213.17,0.0,,11849.1,,False,0
a2e703,N28627  ,United States,1733690102.0,1733690102,-90.5825,42.5243,1097.28,False,75.69,20.28,-0.98,,967.74,,False,0
adda24,AAL1821 ,United States,1733689986.0,1733689986,-117.586,34.06,,True,0.0,0.0,,,,,False,0
a247b8,EJA246  ,United States,1733690102.0,1733690102,-121.6998,43.3826,12192.0,False,202.64,345.29,-0.33,,12184.38,3720,False,0
aae1f8,N800BB  ,United States,1733690102.0,1733690102,-83.049,29.5252,7924.8,False,138.91,352.98,0.0,,8290.56,7144,False,0
abc78c,SFY113  ,United States,1733690100.0,1733690100,-81.5445,28.322,838.2,False,56.98,353.26,-0.33,,883.92,5611,False,0
4b187c,SWR147  ,Switzerland,1733690102.0,1733690102,77.1284,28.5374,624.84,False,93.33,104.04,2.28,,579.12,,False,0
0d0ae8,SLI2066 ,Mexico,1733690101.0,1733690101,-99.0558,19.447,2308.86,False,92.65,60.02,10.08,,2385.06,,False,0
4b187d,SWR72   ,Switzerland,1733690102.0,1733690102,-73.3042,42.2967,11582.4,False,222.18,212.81,0.0,,11513.82,2440,False,0
4b187e,SWR14V  ,Switzerland,1733690102.0,1733690102,-70.1174,43.4251,11582.4,False,207.02,223.89,0.33,,11346.18,2437,False,0
ada4ba,N9787R  ,United States,1733690101.0,1733690101,-98.7547,30.5618,1821.18,False,75.59,203.25,0.0,,1821.18,,False,0
aae1ea,AAL176  ,United States,1733690101.0,1733690101,-97.0544,32.9556,441.96,False,76.65,180.0,-4.23,,411.48,,False,0
ab649a,DAL958  ,United States,1733690101.0,1733690101,-91.0602,42.6626,11277.6,False,251.05,89.77,0.0,,11384.28,4227,False,0
a9523c,N70AG   ,United States,1733690102.0,1733690102,-112.6147,34.8078,12496.8,False,288.33,70.4,0.0,,12778.74,3561,False,0
4b1885,SWR8T   ,Switzerland,1733690100.0,1733690100,-81.407,48.3695,12192.0,False,217.59,226.34,0.0,,11871.96,,False,0
e8020c,LPE2208 ,Chile,1733690101.0,1733690101,-76.8979,-12.6131,6141.72,False,183.49,303.91,-11.05,,6545.58,,False,0
4acb58,SAS4479 ,Sweden,1733690101.0,1733690101,19.6392,65.7198,10355.58,False,252.87,219.55,-0.33,,10142.22,5306,False,0
a8f5ec,KAP1    ,United States,1733689855.0,1733689855,-66.046,18.4225,213.36,False,63.78,65.71,-3.25,,182.88,4522,False,0
e8020e,LPE2113 ,Chile,1733690081.0,1733690081,-76.0492,-12.9844,8366.76,False,215.44,167.59,8.13,,8869.68,,False,0
c01b74,SCM20   ,Canada,1733690102.0,1733690102,-80.3542,34.3749,10058.4,False,123.81,17.91,0.0,,10370.82,2250,False,0
a03116,N111N   ,United States,1733690102.0,1733690102,-81.3566,31.201,2971.8,False,88.79,219.59,0.0,,3070.86,,False,0
0d0af3,VTM289  ,Mexico,1733690102.0,1733690102,-89.9213,36.5391,9144.0,False,185.89,224.89,0.0,,9372.6,5766,False,0
a05776,AAL870  ,United States,1733690101.0,1733690101,-69.8128,21.5679,9753.6,False,223.8,356.05,0.0,,10294.62,,False,0
a0f4a2,DAL316  ,United States,1733690102.0,1733690102,-124.7799,37.4928,10972.8,False,222.89,239.94,0.0,,11193.78,3104,False,0
0d0af7,AMX197  ,Mexico,1733690086.0,1733690087,-112.7276,30.7934,10668.0,False,249.96,127.98,0.0,,11056.62,,False,0
a88be3,N65RL   ,United States,1733690101.0,1733690101,-90.6663,40.0334,3489.96,False,173.56,103.54,-5.2,,3451.86,1616,True,0
44023f,EJU85MP ,Austria,1733690101.0,1733690101,13.8652,50.1193,11582.4,False,233.83,267.23,0.0,,11475.72,1000,False,0
a6f23d,DAL338  ,United States,1733690102.0,1733690102,-83.2967,28.9192,11277.6,False,265.76,143.26,0.0,,11818.62,3506,False,0
a6eb66,N545KF  ,United States,1733689967.0,1733689967,-90.1679,38.9009,396.24,False,47.72,11.19,-2.93,,342.9,,False,0
3c5ee8,EWG69T  ,Germany,1733690102.0,1733690102,4.1785,52.6308,10660.38,False,210.2,72.19,0.0,,10584.18,4635,False,0
acd481,AAL707  ,United States,1733690102.0,1733690102,-65.2799,30.8361,10363.2,False,225.0,329.8,0.0,,10614.66,,False,0
e8021d,LPE2691 ,Chile,1733689793.0,1733689826,-79.0327,24.258,10058.4,False,249.05,187.48,0.0,,10614.66,2776,False,0
4bc8ca,PGT3YY  ,Turkey,1733690101.0,1733690101,20.1153,41.7035,4267.2,False,151.01,275.87,-7.8,,4213.86,2371,False,0
e48be3,TAM4644 ,Brazil,1733690100.0,1733690102,-40.1186,-17.5625,8656.32,False,226.37,53.78,-13.0,,9250.68,,False,0
3c65c8,DLH5AW  ,Germany,1733690101.0,1733690101,11.4449,49.3284,8549.64,False,219.35,349.32,7.48,,8488.68,6442,False,0
a3b7b4,N339ET  ,United States,1733690091.0,1733690091,-75.6065,24.4139,12192.0,False,208.92,299.34,0.33,,12778.74,4606,False,0
3c5ee2,EWG363  ,Germany,1733690099.0,1733690101,-3.3873,55.943,,True,0.0,239.06,,,,,False,0
ad41cd,SWA2945 ,United States,1733690101.0,1733690101,-99.2195,37.4633,9144.0,False,234.78,259.01,0.33,,9250.68,,False,0
3c5ee1,EWG3FT  ,Germany,1733690101.0,1733690101,10.9785,48.5173,10972.8,False,231.61,302.67,0.0,,10797.54,0606,False,0
a15d0c,N1870G  ,United States,1733690102.0,1733690102,-86.5506,41.8571,12839.7,False,262.55,87.87,2.6,,12885.42,5645,False,0
a45b96,DAL1262 ,United States,1733690101.0,1733690102,-122.1817,38.6673,10363.2,False,216.46,249.84,0.0,,10576.56,,False,0
a0573d,N12082  ,United States,1733690085.0,1733690086,-80.4652,27.8937,891.54,False,27.35,343.61,4.55,,967.74,,False,0
3c65ce,DLH5RF  ,Germany,1733690102.0,1733690102,7.3412,52.0242,8442.96,False,199.09,331.78,-5.53,,8427.72,1000,False,0
3c5ef6,EWG97P  ,Germany,1733690102.0,1733690102,7.6674,52.8069,10530.84,False,220.08,60.14,-9.75,,10492.74,7550,False,0
46b82a,AEE909  ,Greece,1733690102.0,1733690102,24.4495,37.9586,2400.3,False,130.52,298.48,-4.55,,2468.88,4132,False,0
46b82d,AEE25   ,Greece,1733690101.0,1733690101,22.6389,40.7978,1798.32,False,133.6,122.1,-8.45,,1798.32,7653,False,0
a94b48,UAL1627 ,United States,1733690099.0,1733690100,-100.8377,31.3441,8839.2,False,278.68,101.93,-0.33,,9090.66,,False,0
ae1465,RIDER94 ,United States,1733690102.0,1733690102,-78.3507,38.9055,9227.82,False,209.67,254.63,6.83,,9387.84,6553,False,0
46b82c,AEE1HE  ,Greece,1733689926.0,1733689926,24.0027,38.0095,586.74,False,59.57,216.57,-2.93,,601.98,7473,False,0
3c5eed,EWG36Z  ,Germany,1733690101.0,1733690102,7.9879,50.642,10492.74,False,215.49,124.79,-7.48,,10393.68,5231,False,0
3c5eec,GWI12N  ,Germany,1733690102.0,1733690102,8.4267,51.8698,6690.36,False,202.37,249.31,-9.75,,6705.6,1000,False,0
46b82f,AEE853  ,Greece,1733690101.0,1733690101,22.327,39.0794,9646.92,False,254.23,116.82,-12.03,,9738.36,3020,False,0
a5d28e,UAL451  ,United States,1733690102.0,1733690102,-78.3393,38.206,9243.06,False,227.97,234.55,6.5,,9395.46,2173,False,0
c0226c,WJA185  ,Canada,1733690056.0,1733690060,-114.011,51.1283,,True,1.29,334.69,,,,,False,0
3c65d6,DLH202  ,Germany,1733690102.0,1733690102,9.4271,50.4477,6888.48,False,209.91,57.21,11.05,,6880.86,1000,False,0
3c65d5,DLH9PP  ,Germany,1733690096.0,1733690096,-0.5959,51.477,365.76,False,65.85,90.0,-3.9,,495.3,0616,False,0
a0a721,N141HL  ,United States,1733690101.0,1733690101,-77.0889,37.4013,1295.4,False,48.57,306.38,-2.28,,1249.68,,False,0
867ff0,JAL36   ,Japan,1733690023.0,1733690031,135.7487,32.23,11277.6,False,296.24,48.31,0.0,,11544.3,0122,False,0
a88bee,LIFELN2 ,United States,1733690080.0,1733690080,-104.4484,38.7518,1897.38,False,35.82,54.94,-0.33,,1844.04,,False,0
a8dbbd,PDT5741 ,United States,1733690102.0,1733690102,-71.5032,43.0746,990.6,False,121.59,55.17,-0.33,,868.68,1177,False,0
478854,SAS957  ,Norway,1733690102.0,1733690102,-74.1011,39.4659,12192.0,False,237.19,209.07,0.33,,12237.72,6322,False,0
440219,EJU78DW ,Austria,1733690101.0,1733690102,4.686,45.3133,3284.22,False,152.5,54.06,-9.1,,3253.74,1000,False,0
adf488,N999ET  ,United States,1733690101.0,1733690101,-75.6603,41.413,2324.1,False,100.99,81.21,0.0,,2232.66,,False,0
a5823e,GTI8133 ,United States,1733690100.0,1733690100,-115.0661,54.4147,10972.8,False,233.56,301.76,0.0,,10553.7,6543,False,0
a41412,DAL1458 ,United States,1733690101.0,1733690102,-84.6093,33.4709,2971.8,False,193.25,142.25,-0.33,,3070.86,,False,0
a1510f,N184RR  ,United States,1733690102.0,1733690102,-111.7749,33.7867,1470.66,False,47.02,127.0,2.93,,1524.0,,False,0
a22dce,N24BQ   ,United States,1733689894.0,1733690102,-88.7131,41.8007,495.3,False,63.07,5.62,-0.33,,388.62,,False,0
a091d5,DAL2068 ,United States,1733690101.0,1733690101,-90.5054,39.8192,10965.18,False,215.69,267.95,-0.33,,11125.2,2274,False,0
0d0aa8,VTM287  ,Mexico,1733690101.0,1733690101,-86.8804,39.6139,8846.82,False,243.73,44.66,-0.33,,8999.22,2545,False,0
a7ced2,N602BM  ,United States,1733690102.0,1733690102,-98.286,45.894,7178.04,False,163.34,44.36,4.55,,7048.5,4275,False,0
a6eb34,N545HF  ,United States,1733689867.0,1733689867,-85.958,31.7968,320.04,False,55.3,134.25,-3.58,,388.62,,False,0
0c4182,DWI1508 ,Dominican Republic,1733689918.0,1733690097,-71.6485,13.1815,10363.2,False,237.11,208.51,0.0,,11026.14,,False,0
0c4183,DWI5801 ,Dominican Republic,1733690097.0,1733690100,-73.0348,23.7882,11887.2,False,265.27,139.48,0.0,,12489.18,,False,0
a2710d,N25662  ,United States,1733690081.0,1733690083,-82.7366,41.0435,1699.26,False,86.5,87.61,0.0,,1638.3,5115,False,0
a69b62,N5249E  ,United States,1733690102.0,1733690102,-94.8047,45.7183,1447.8,False,53.53,289.65,1.3,,1264.92,1200,False,0
ac491d,DAL1243 ,United States,1733690102.0,1733690102,-84.9972,34.0039,4198.62,False,214.68,128.19,0.0,,4343.4,2146,False,0
440202,TAY6SR  ,Austria,1733690101.0,1733690101,5.7468,48.4093,10668.0,False,198.94,110.59,0.0,,10485.12,1000,False,0
ab1619,N813SH  ,United States,1733690092.0,1733690093,-92.2456,39.8541,7444.74,False,204.44,121.73,-6.5,,7551.42,2447,False,0
a7120a,N555AM  ,United States,1733690101.0,1733690101,-122.5262,47.8912,548.64,False,72.7,333.98,1.3,,579.12,5563,False,0
a101c3,AAL1709 ,United States,1733690101.0,1733690102,-91.2193,34.3212,8953.5,False,184.35,267.44,-5.2,,9243.06,3101,False,0
a4c592,JBU1107 ,United States,1733690102.0,1733690102,-0.5192,51.4774,76.2,False,72.02,90.0,-3.58,,213.36,5141,False,0
a94b29,UAL1830 ,United States,1733690101.0,1733690101,-78.4841,39.3088,4274.82,False,197.2,102.66,-8.78,,4297.68,6237,False,0
c01b28,SDE561  ,Canada,1733690100.0,1733690101,-120.0965,49.9921,11582.4,False,196.56,250.43,0.0,,11269.98,,False,0
a5958c,SWA2671 ,United States,1733689810.0,1733689811,-80.178,26.077,0.0,False,68.94,90.0,-3.58,,60.96,4553,False,0
a6189c,CMB374  ,United States,1733690102.0,1733690102,-71.1541,40.9665,9448.8,False,283.11,69.36,0.0,,9418.32,7070,False,0
a4b259,SWA4435 ,United States,1733690100.0,1733690101,-105.7078,31.6962,12192.0,False,219.47,283.97,0.0,,12519.66,,False,0
a70b2f,GJS4388 ,United States,1733690101.0,1733690101,-76.1367,43.6068,6096.0,False,224.57,186.18,0.65,,5974.08,0640,False,0
a34dc4,N3116T  ,United States,1733690102.0,1733690102,-93.6878,37.2356,11574.78,False,139.99,249.57,0.33,,11788.14,6633,False,0
a15d6c,N18728  ,United States,1733689842.0,1733689842,-82.1614,27.8546,266.7,False,40.64,270.0,2.28,,601.98,,False,0
46b826,AEE3LG  ,Greece,1733690082.0,1733690086,24.0716,38.1867,1478.28,False,127.14,103.81,-8.45,,1882.14,0503,False,0
a4ab85,N40NS   ,United States,1733690102.0,1733690102,-96.1839,48.7897,13106.4,False,232.81,288.96,-0.33,,12847.32,2534,False,0
440237,EJU12XA ,Austria,1733690102.0,1733690102,5.3908,51.175,11582.4,False,235.64,216.12,0.0,,11475.72,0756,False,0
a928d1,N69ER   ,United States,1733690099.0,1733690102,-122.3983,37.2827,929.64,False,65.56,341.71,-0.65,,975.36,1200,False,0
aaef21,VXP500  ,United States,1733690101.0,1733690102,-75.6505,38.6512,8473.44,False,218.37,207.65,8.78,,8587.74,1751,False,0
867fac,JAL46   ,Japan,1733690102.0,1733690102,43.7854,41.5489,10058.4,False,262.23,100.63,0.0,,10073.64,7554,False,0
a1ad1f,N207MH  ,United States,1733689920.0,1733689927,-74.116,40.7313,53.34,False,9.27,236.31,0.33,,0.0,4332,False,0
0d0ac1,SLI633  ,Mexico,1733690098.0,1733690098,-99.4596,27.4164,10972.8,False,199.75,186.21,-0.33,,11490.96,,False,0
aa3ce7,EJA759  ,United States,1733690102.0,1733690102,-122.4621,47.4116,2964.18,False,137.36,0.43,0.98,,2956.56,,False,0
0d0ac7,LET6102 ,Mexico,1733690101.0,1733690102,-84.8,33.2773,10363.2,False,196.19,236.77,0.33,,10736.58,1516,False,0
4acb5a,SAS27E  ,Sweden,1733690101.0,1733690101,15.3687,67.2038,11902.44,False,203.22,25.01,-0.33,,11673.84,5306,False,0
aaf617,SCX102  ,United States,1733690102.0,1733690102,-93.5854,44.933,1882.14,False,145.97,49.57,-3.9,,1752.6,7722,False,0
44022b,AUA4BR  ,Austria,1733690102.0,1733690102,10.3683,49.6048,10355.58,False,240.08,293.49,-0.33,,10233.66,6611,False,0
a69b82,N525AA  ,United States,1733690101.0,1733690101,-82.5494,31.4203,4777.74,False,154.6,148.06,-2.93,,4991.1,,False,0
a57b8b,SWA1166 ,United States,1733690095.0,1733690095,-115.1605,36.078,,True,1.29,270.0,,,,,True,0
47880f,NSZ3693 ,Norway,1733690102.0,1733690102,6.7503,52.9046,11277.6,False,224.63,42.68,0.0,,11209.02,2310,False,0
a0dab2,SKW4765 ,United States,1733690100.0,1733690101,-116.0416,38.3708,10972.8,False,183.44,260.8,0.33,,11132.82,7011,False,0
aa56f8,UAL1718 ,United States,1733689874.0,1733689908,-99.7209,38.8518,10363.2,False,215.56,270.55,0.0,,10500.36,0446,False,0
ab76ac,PXT838  ,United States,1733690098.0,1733690098,-122.2128,37.7292,,True,0.0,300.94,,,,,False,0
0d0abf,VOI3066 ,Mexico,1733690101.0,1733690101,-116.7522,32.3307,4320.54,False,185.45,117.42,13.66,,4457.7,1433,False,0
a94b05,UAL1970 ,United States,1733690102.0,1733690102,-79.3799,34.832,10972.8,False,214.64,15.0,0.0,,11254.74,7402,False,0
47880d,SAS929  ,Norway,1733690101.0,1733690101,-82.0057,41.5184,11582.4,False,229.06,198.19,0.0,,11673.84,7411,False,0
440224,EJU18MT ,Austria,1733690101.0,1733690101,-0.2379,51.8969,1813.56,False,104.13,79.47,7.8,,1912.62,6332,False,0
a85887,JBU1694 ,United States,1733690101.0,1733690101,-81.3104,29.0681,5288.28,False,203.84,353.92,9.43,,5532.12,0043,True,0
a29748,SWA3187 ,United States,1733690101.0,1733690102,-97.8893,30.4906,5509.26,False,207.96,358.02,18.53,,5638.8,2764,False,0
a0a761,N141L   ,United States,1733690102.0,1733690102,-70.6252,41.885,1280.16,False,116.85,320.0,0.0,,1150.62,,False,0
a652eb,N5062U  ,United States,1733689778.0,1733689938,-114.6391,35.444,2788.92,False,73.85,169.16,-0.98,,,2611,False,0
aa931d,UAL803  ,United States,1733689796.0,1733689796,-101.6487,47.2112,9136.38,False,240.15,307.16,0.33,,8869.68,2114,False,0
c80a22,ZKJDB   ,New Zealand,1733690102.0,1733690102,175.1426,-36.9137,419.1,False,47.18,64.83,-0.33,,434.34,,False,0
a928da,N69F    ,United States,1733689889.0,1733689889,-74.0075,40.7544,,True,3.6,180.0,,,,1200,False,0
a6fe73,N55QC   ,United States,1733690101.0,1733690102,-74.6441,40.678,5852.16,False,170.81,248.07,19.51,,5859.78,7150,False,0
a4fa16,N42JH   ,United States,1733690101.0,1733690102,-122.2443,45.4418,12192.0,False,223.79,359.47,0.33,,12108.18,6413,False,0
a40d5f,TIV360  ,United States,1733690060.0,1733690060,-88.7482,28.8929,12496.8,False,274.75,103.65,0.0,,13045.44,,False,0
758369,PAL510  ,Philippines,1733690076.0,1733690076,121.0183,14.5098,,True,3.34,149.06,,,,,False,0
5110bf,TKJ2GF  ,Estonia,1733690101.0,1733690101,30.6581,37.9735,11269.98,False,239.92,174.22,0.33,,11468.1,2362,False,0
a1515b,AAL3066 ,United States,1733690101.0,1733690101,-80.6364,38.4603,9578.34,False,222.23,256.48,3.58,,9745.98,7072,False,0
a6b730,N5315E  ,United States,1733690060.0,1733690060,-83.9463,40.0536,929.64,False,42.1,234.95,0.33,,876.3,5461,False,0
7c7cd2,JST784  ,Australia,1733690102.0,1733690102,151.1938,-33.9708,,True,1.54,351.56,,,,7747,False,0
7c7cce,JST505  ,Australia,1733690102.0,1733690102,150.3996,-34.7939,9151.62,False,192.03,234.27,0.33,,9570.72,4045,False,0
a2c129,GXA1661 ,United States,1733690102.0,1733690102,-97.0493,31.5733,9753.6,False,183.05,185.81,0.0,,10073.64,,False,0
aa4422,N76016  ,United States,1733690100.0,1733690100,-78.6587,34.8368,883.92,False,57.31,106.16,1.3,,891.54,7625,False,0
7c498f,PE995   ,Australia,1733690102.0,1733690102,150.361,-31.0677,4876.8,False,115.78,331.61,0.0,,5158.74,2535,False,0
c03517,WJA307  ,Canada,1733690095.0,1733690101,-119.552,50.5,10370.82,False,229.12,228.0,0.0,,10043.16,,False,0
a2d44b,OXF9832 ,United States,1733690102.0,1733690102,-111.9067,33.0338,1874.52,False,47.16,263.11,-0.65,,1912.62,1200,False,0
e49ec9,AZU2569 ,Brazil,1733690102.0,1733690102,-39.5406,-5.0041,9105.9,False,227.93,38.86,-11.05,,9692.64,,False,0
ad071d,PDT5971 ,United States,1733690101.0,1733690102,-81.102,35.5098,1927.86,False,152.65,141.43,-8.78,,1973.58,5066,False,0
a41447,FFT3278 ,United States,1733690101.0,1733690101,-111.9752,40.7777,,True,9.26,174.38,,,,,False,0
885222,,Thailand,1733690100.0,1733690100,88.4386,22.6394,,True,0.64,22.5,,,,4555,False,0
343194,VLG97XZ ,Spain,1733690102.0,1733690102,-0.5686,51.0388,1219.2,False,86.56,335.42,0.33,,1318.26,4055,False,0
ac34a0,FDX5012 ,United States,1733690101.0,1733690102,-150.0022,61.1886,,True,0.0,348.75,,,,6264,False,0
885223,THA935  ,Thailand,1733690101.0,1733690102,87.5374,21.964,11879.58,False,263.53,123.53,0.0,,12519.66,4555,False,0
ac2dab,LTA884  ,United States,1733690098.0,1733690098,-86.0241,39.4974,1082.04,False,65.12,315.32,0.0,,1051.56,,False,0
a5f7bc,N484CW  ,United States,1733690102.0,1733690102,-97.9941,33.1421,9799.32,False,190.78,5.73,3.25,,9989.82,,False,0
aa4421,N76015  ,United States,1733690101.0,1733690101,-118.4902,34.2201,243.84,False,31.96,176.31,-2.6,,243.84,0235,False,0
c0481b,ROU1594 ,Canada,1733690102.0,1733690102,-70.5621,45.3723,10347.96,False,279.77,99.74,7.15,,9974.58,,False,0
a26a4f,ATN3597 ,United States,1733690102.0,1733690102,-84.7727,37.9048,9913.62,False,235.27,174.23,11.7,,10111.74,3764,False,0
a58ded,,United States,1733689977.0,1733689977,-95.0361,29.9935,1524.0,False,96.72,270.3,-5.53,,,,False,0
a7d705,N604KJ  ,United States,1733690101.0,1733690102,-68.5713,19.59,11277.6,False,264.67,127.89,0.0,,11910.06,,False,0
a2c115,N277GB  ,United States,1733690099.0,1733690099,-98.925,30.0976,1325.88,False,99.2,118.16,-3.25,,1303.02,,False,0
c8244b,ANZ629M ,New Zealand,1733690101.0,1733690101,174.0579,-39.3904,4869.18,False,129.18,199.3,0.33,,4991.1,,False,0
a40d51,N360LL  ,United States,1733690101.0,1733690102,-93.5572,45.0717,579.12,False,61.9,74.58,0.33,,441.96,5663,False,0
c8244c,ANZ013M ,New Zealand,1733690102.0,1733690102,176.8701,-39.4667,,True,7.2,95.62,,,,5205,False,0
a26a48,N255CE  ,United States,1733690101.0,1733690101,-94.7376,38.8837,586.74,False,35.0,178.32,-1.63,,495.3,,False,0
4aca82,NSZ5KA  ,Sweden,1733690101.0,1733690102,18.4828,48.9207,9646.92,False,238.92,344.26,7.8,,9563.1,4247,False,0
a63a1a,N500BS  ,United States,1733690066.0,1733690066,-92.213,38.8265,373.38,False,42.63,199.75,-5.2,,274.32,1200,False,0
a83dc1,PDT5909 ,United States,1733690102.0,1733690102,-80.3227,39.1095,10058.4,False,215.77,2.6,0.0,,10218.42,1762,False,0
4aca81,NSZ4EM  ,Sweden,1733690101.0,1733690101,0.0855,57.453,11277.6,False,196.05,56.02,0.0,,11323.32,1452,False,0
4aca84,NSZ2876 ,Sweden,1733690100.0,1733690101,-16.8903,28.588,4876.8,False,186.83,189.67,-10.08,,5189.22,3517,False,0
ab7768,N838PS  ,United States,1733690101.0,1733690102,-115.1381,35.9775,701.04,False,1.63,71.57,0.0,,708.66,,False,0
4aca86,NSZ2769 ,Sweden,1733690102.0,1733690102,12.9954,57.8041,11277.6,False,227.78,57.64,0.0,,11209.02,4727,False,0
4aca85,NSZ5700 ,Sweden,1733690102.0,1733690102,4.0612,49.4692,11582.4,False,223.8,52.47,0.0,,11437.62,1167,False,0
8a047a,GIA878  ,Indonesia,1733690102.0,1733690102,120.3195,13.0532,11887.2,False,230.82,25.19,0.0,,12740.64,,False,0
c0484c,AB237   ,Canada,1733689933.0,1733689933,-82.1999,45.382,6096.0,False,96.34,305.22,0.0,,5996.94,5532,False,0
4aca89,NSZ18X  ,Sweden,1733690101.0,1733690101,18.519,60.4369,5989.32,False,203.07,189.77,-14.63,,5996.94,0431,False,0
ac9753,N910GT  ,United States,1733690102.0,1733690102,-117.3706,33.1143,746.76,False,59.93,258.11,4.88,,762.0,5366,False,0
a581c1,N454JA  ,United States,1733689848.0,1733689874,-117.1233,33.5916,464.82,False,29.57,193.07,-0.98,,480.06,,False,0
a091f3,EDV4970 ,United States,1733690095.0,1733690101,-84.4313,33.6384,,True,5.14,0.0,,,,5673,False,0
aaedcb,FDY394  ,United States,1733690102.0,1733690102,-77.7705,39.4919,1844.04,False,99.48,169.27,-0.65,,1798.32,,False,0
a76103,TWY75   ,United States,1733689837.0,1733689837,-108.6691,31.9672,9646.92,False,241.74,93.54,5.2,,9966.96,,False,0
a0a798,N141NE  ,United States,1733690101.0,1733690101,-70.952,43.0753,601.98,False,63.76,14.48,0.33,,487.68,,False,0
