temperature,humidity,wind_speed,latitude,latitude,longitude,longitude
19.66,40,4.12,43.0572,41.8781,-81.8508,-87.6298
19.66,40,4.12,38.3549,41.8781,-95.1332,-87.6298
20.2,40,1.79,41.3345,40.7128,-73.1042,-74.006
20.2,40,1.79,41.2484,40.7128,2.4427,-74.006
20.2,40,1.79,29.9742,40.7128,-81.6558,-74.006
22.99,26,2.06,36.2079,34.0522,-115.1979,-118.2437
20.2,40,1.79,52.0052,40.7128,8.9987,-74.006
19.66,40,4.12,40.4375,41.8781,-101.1458,-87.6298
20.2,40,1.79,25.154,40.7128,55.3954,-74.006
19.66,40,4.12,41.467,41.8781,-84.4025,-87.6298
22.99,26,2.06,33.2623,34.0522,-111.9302,-118.2437
19.66,40,4.12,40.8801,41.8781,-90.4366,-87.6298
19.66,40,4.12,42.7864,41.8781,-95.5132,-87.6298
20.2,40,1.79,47.3939,40.7128,3.7516,-74.006
22.99,26,2.06,33.0692,34.0522,-111.5185,-118.2437
19.66,40,4.12,36.6718,41.8781,-88.3113,-87.6298
20.2,40,1.79,35.9689,40.7128,-78.8755,-74.006
20.2,40,1.79,13.513,40.7128,80.1497,-74.006
20.2,40,1.79,35.3697,40.7128,-11.9686,-74.006
19.66,40,4.12,30.7836,41.8781,-86.4565,-87.6298
22.99,26,2.06,22.5089,34.0522,108.201,-118.2437
20.2,40,1.79,36.2432,40.7128,-78.6171,-74.006
20.2,40,1.79,27.6224,40.7128,-80.4868,-74.006
19.66,40,4.12,40.3585,41.8781,-84.0583,-87.6298
19.66,40,4.12,28.4267,41.8781,-87.6037,-87.6298
20.2,40,1.79,38.7116,40.7128,-7.9117,-74.006
20.2,40,1.79,40.3217,40.7128,-73.6021,-74.006
20.2,40,1.79,39.2395,40.7128,-79.1575,-74.006
20.2,40,1.79,50.434,40.7128,5.9066,-74.006
20.2,40,1.79,37.7809,40.7128,-81.0913,-74.006
22.99,26,2.06,33.5154,34.0522,-112.424,-118.2437
20.2,40,1.79,52.3597,40.7128,13.5234,-74.006
22.99,26,2.06,19.0351,34.0522,-98.2972,-118.2437
19.66,40,4.12,38.4913,41.8781,-83.5413,-87.6298
20.2,40,1.79,34.7401,40.7128,-81.2703,-74.006
19.66,40,4.12,30.8342,41.8781,-86.7066,-87.6298
20.2,40,1.79,38.9792,40.7128,-78.5005,-74.006
20.2,40,1.79,56.3709,40.7128,12.1853,-74.006
20.2,40,1.79,50.6673,40.7128,3.5528,-74.006
19.66,40,4.12,41.0955,41.8781,-86.0764,-87.6298
19.66,40,4.12,37.3252,41.8781,-84.8247,-87.6298
19.66,40,4.12,38.5354,41.8781,-84.2274,-87.6298
22.99,26,2.06,33.0745,34.0522,-111.0201,-118.2437
20.2,40,1.79,49.2456,40.7128,10.7121,-74.006
22.99,26,2.06,41.2172,34.0522,-112.5824,-118.2437
19.66,40,4.12,34.1202,41.8781,-91.9687,-87.6298
20.2,40,1.79,18.2552,40.7128,-66.8731,-74.006
20.2,40,1.79,42.6647,40.7128,1.2308,-74.006
20.2,40,1.79,30.123,40.7128,-81.3769,-74.006
19.66,40,4.12,41.6329,41.8781,-88.09,-87.6298
20.2,40,1.79,45.3695,40.7128,-70.5441,-74.006
20.2,40,1.79,59.0805,40.7128,9.9919,-74.006
22.99,26,2.06,37.4343,34.0522,-104.5506,-118.2437
20.2,40,1.79,46.4334,40.7128,-0.5897,-74.006
20.2,40,1.79,47.7484,40.7128,3.6972,-74.006
22.99,26,2.06,33.1372,34.0522,-111.6673,-118.2437
20.2,40,1.79,36.2615,40.7128,-76.1928,-74.006
22.99,26,2.06,41.7844,34.0522,-111.8548,-118.2437
19.66,40,4.12,41.7285,41.8781,-86.4606,-87.6298
20.2,40,1.79,52.8279,40.7128,-1.9373,-74.006
20.2,40,1.79,35.9166,40.7128,-78.4298,-74.006
20.2,40,1.79,43.6788,40.7128,-79.6292,-74.006
22.99,26,2.06,35.758,34.0522,-115.4932,-118.2437
20.2,40,1.79,39.0673,40.7128,-77.9794,-74.006
19.66,40,4.12,45.8498,41.8781,-87.3027,-87.6298
20.2,40,1.79,60.7249,40.7128,4.7456,-74.006
20.2,40,1.79,51.1755,40.7128,0.0088,-74.006
20.2,40,1.79,36.5863,40.7128,-79.7987,-74.006
22.99,26,2.06,32.8113,34.0522,-117.1324,-118.2437
20.2,40,1.79,32.9673,40.7128,-80.2497,-74.006
19.66,40,4.12,36.1115,41.8781,-83.4149,-87.6298
22.99,26,2.06,32.7194,34.0522,-116.6649,-118.2437
20.2,40,1.79,44.6152,40.7128,14.6456,-74.006
22.99,26,2.06,34.3697,34.0522,-117.8047,-118.2437
19.66,40,4.12,41.4494,41.8781,-82.977,-87.6298
22.99,26,2.06,34.8034,34.0522,-108.4089,-118.2437
20.2,40,1.79,36.6315,40.7128,28.6358,-74.006
20.2,40,1.79,44.1413,40.7128,-70.2464,-74.006
20.2,40,1.79,20.1414,40.7128,-68.7877,-74.006
22.99,26,2.06,33.6548,34.0522,-116.1202,-118.2437
19.66,40,4.12,41.4608,41.8781,-95.4085,-87.6298
20.2,40,1.79,52.4916,40.7128,12.178,-74.006
22.99,26,2.06,33.0763,34.0522,-111.5532,-118.2437
20.2,40,1.79,47.4961,40.7128,9.5302,-74.006
20.2,40,1.79,45.8455,40.7128,9.1342,-74.006
22.99,26,2.06,32.6998,34.0522,-111.1842,-118.2437
19.66,40,4.12,42.4307,41.8781,-84.8435,-87.6298
19.66,40,4.12,32.7447,41.8781,-85.7138,-87.6298
20.2,40,1.79,44.0484,40.7128,-68.9197,-74.006
20.2,40,1.79,42.9907,40.7128,-73.9925,-74.006
19.66,40,4.12,44.1806,41.8781,-100.2471,-87.6298
20.2,40,1.79,35.0045,40.7128,-79.2011,-74.006
22.99,26,2.06,32.1702,34.0522,-104.1921,-118.2437
19.66,40,4.12,29.1937,41.8781,-95.7655,-87.6298
20.2,40,1.79,40.7799,40.7128,-73.1238,-74.006
22.99,26,2.06,33.7012,34.0522,-118.0737,-118.2437
19.66,40,4.12,41.7625,41.8781,-92.4188,-87.6298
22.99,26,2.06,34.0812,34.0522,-106.8428,-118.2437
19.66,40,4.12,41.8124,41.8781,-86.4733,-87.6298
19.66,40,4.12,30.1225,41.8781,-97.5668,-87.6298
19.66,40,4.12,34.8577,41.8781,-86.5425,-87.6298
20.2,40,1.79,43.9718,40.7128,-74.8721,-74.006
20.2,40,1.79,55.0833,40.7128,12.4941,-74.006
20.2,40,1.79,28.2345,40.7128,-80.8156,-74.006
22.99,26,2.06,34.2804,34.0522,-118.0039,-118.2437
19.66,40,4.12,38.3072,41.8781,-84.523,-87.6298
20.2,40,1.79,44.1027,40.7128,2.7275,-74.006
22.99,26,2.06,44.7206,34.0522,-123.2402,-118.2437
19.66,40,4.12,41.7375,41.8781,-85.5777,-87.6298
20.2,40,1.79,47.513,40.7128,3.6716,-74.006
20.2,40,1.79,43.6795,40.7128,-79.6301,-74.006
20.2,40,1.79,35.4599,40.7128,-6.0166,-74.006
22.99,26,2.06,33.6687,34.0522,-117.1315,-118.2437
20.2,40,1.79,58.365,40.7128,9.1438,-74.006
19.66,40,4.12,29.5001,41.8781,-98.432,-87.6298
22.99,26,2.06,33.6004,34.0522,-118.6115,-118.2437
19.66,40,4.12,33.36,41.8781,-84.6105,-87.6298
20.2,40,1.79,35.1799,40.7128,-80.9323,-74.006
20.2,40,1.79,42.3542,40.7128,-79.9766,-74.006
20.2,40,1.79,40.2587,40.7128,-74.4239,-74.006
20.2,40,1.79,50.2049,40.7128,1.8699,-74.006
19.66,40,4.12,44.8978,41.8781,-93.2574,-87.6298
20.2,40,1.79,52.1974,40.7128,5.1035,-74.006
20.2,40,1.79,11.847,40.7128,79.4417,-74.006
22.99,26,2.06,36.4381,34.0522,-120.7598,-118.2437
19.66,40,4.12,32.8006,41.8781,-95.2845,-87.6298
20.2,40,1.79,38.6405,40.7128,-76.7514,-74.006
20.2,40,1.79,40.1505,40.7128,24.479,-74.006
20.2,40,1.79,50.1716,40.7128,14.6358,-74.006
20.2,40,1.79,42.8196,40.7128,13.2506,-74.006
20.2,40,1.79,34.2847,40.7128,-80.8592,-74.006
20.2,40,1.79,42.4906,40.7128,8.2645,-74.006
20.2,40,1.79,48.9163,40.7128,2.4553,-74.006
20.2,40,1.79,26.8374,40.7128,-80.1501,-74.006
20.2,40,1.79,52.3636,40.7128,5.9048,-74.006
22.99,26,2.06,39.3309,34.0522,-104.9284,-118.2437
20.2,40,1.79,36.8338,40.7128,13.8652,-74.006
20.2,40,1.79,36.8304,40.7128,-78.3724,-74.006
22.99,26,2.06,38.0202,34.0522,-122.1406,-118.2437
19.66,40,4.12,33.1553,41.8781,-85.5311,-87.6298
20.2,40,1.79,24.7912,40.7128,-74.5946,-74.006
19.66,40,4.12,34.6772,41.8781,-82.5302,-87.6298
20.2,40,1.79,46.9048,40.7128,7.8961,-74.006
19.66,40,4.12,39.5833,41.8781,-98.8486,-87.6298
19.66,40,4.12,44.468,41.8781,-85.7932,-87.6298
20.2,40,1.79,49.0022,40.7128,2.7425,-74.006
20.2,40,1.79,19.1841,40.7128,88.6683,-74.006
20.2,40,1.79,47.4192,40.7128,1.0419,-74.006
22.99,26,2.06,41.4906,34.0522,-111.9723,-118.2437
19.66,40,4.12,38.1902,41.8781,-85.7323,-87.6298
20.2,40,1.79,49.1654,40.7128,9.3285,-74.006
20.2,40,1.79,39.2189,40.7128,27.661,-74.006
22.99,26,2.06,23.2357,34.0522,119.8723,-118.2437
20.2,40,1.79,37.6138,40.7128,3.1743,-74.006
20.2,40,1.79,39.586,40.7128,-74.335,-74.006
19.66,40,4.12,30.6586,41.8781,-89.2696,-87.6298
19.66,40,4.12,46.7415,41.8781,-100.9526,-87.6298
20.2,40,1.79,28.5766,40.7128,-82.1017,-74.006
19.66,40,4.12,37.7265,41.8781,-84.105,-87.6298
20.2,40,1.79,-20.8474,40.7128,-49.3817,-74.006
19.66,40,4.12,35.4245,41.8781,-86.6816,-87.6298
19.66,40,4.12,44.7185,41.8781,-91.8092,-87.6298
22.99,26,2.06,36.0739,34.0522,-115.1655,-118.2437
20.2,40,1.79,47.7043,40.7128,6.5203,-74.006
20.2,40,1.79,38.4058,40.7128,-9.3371,-74.006
20.2,40,1.79,45.9574,40.7128,17.2504,-74.006
22.99,26,2.06,33.9829,34.0522,-117.6394,-118.2437
22.99,26,2.06,37.9249,34.0522,-120.7914,-118.2437
20.2,40,1.79,41.4928,40.7128,1.241,-74.006
22.99,26,2.06,33.1949,34.0522,-111.4817,-118.2437
19.66,40,4.12,42.543,41.8781,-81.5458,-87.6298
19.66,40,4.12,37.7545,41.8781,-98.2295,-87.6298
19.66,40,4.12,32.7366,41.8781,-83.7076,-87.6298
20.2,40,1.79,29.0557,40.7128,-81.2325,-74.006
22.99,26,2.06,35.7337,34.0522,-115.6157,-118.2437
19.66,40,4.12,30.596,41.8781,-86.9445,-87.6298
19.66,40,4.12,33.6341,41.8781,-84.3157,-87.6298
20.2,40,1.79,45.078,40.7128,12.9259,-74.006
22.99,26,2.06,14.3293,34.0522,99.4652,-118.2437
20.2,40,1.79,25.3753,40.7128,54.994,-74.006
20.2,40,1.79,4.6943,40.7128,-74.1335,-74.006
22.99,26,2.06,47.5921,34.0522,-117.5695,-118.2437
20.2,40,1.79,47.1416,40.7128,8.2107,-74.006
22.99,26,2.06,43.817,34.0522,-121.4444,-118.2437
20.2,40,1.79,35.5127,40.7128,27.7485,-74.006
19.66,40,4.12,43.4663,41.8781,-81.1914,-87.6298
20.2,40,1.79,40.0913,40.7128,-76.5448,-74.006
22.99,26,2.06,33.1248,34.0522,-117.2828,-118.2437
20.2,40,1.79,41.3064,40.7128,-75.0964,-74.006
20.2,40,1.79,40.3121,40.7128,38.1116,-74.006
20.2,40,1.79,44.4928,40.7128,20.1525,-74.006
20.2,40,1.79,40.9922,40.7128,47.3261,-74.006
19.66,40,4.12,33.6887,41.8781,-83.8022,-87.6298
19.66,40,4.12,30.4207,41.8781,-87.417,-87.6298
22.99,26,2.06,34.1473,34.0522,-118.6554,-118.2437
20.2,40,1.79,46.7481,40.7128,-0.5692,-74.006
22.99,26,2.06,33.3127,34.0522,-117.1925,-118.2437
19.66,40,4.12,42.0411,41.8781,-88.5267,-87.6298
20.2,40,1.79,41.1399,40.7128,-73.5985,-74.006
22.99,26,2.06,34.0569,34.0522,-117.6024,-118.2437
20.2,40,1.79,46.6078,40.7128,-71.662,-74.006
20.2,40,1.79,41.1109,40.7128,-74.5198,-74.006
19.66,40,4.12,40.1409,41.8781,-85.925,-87.6298
20.2,40,1.79,52.5547,40.7128,2.6427,-74.006
20.2,40,1.79,38.9033,40.7128,-76.0383,-74.006
20.2,40,1.79,38.5135,40.7128,30.1519,-74.006
20.2,40,1.79,27.8947,40.7128,-80.5634,-74.006
20.2,40,1.79,39.9795,40.7128,-78.1028,-74.006
20.2,40,1.79,47.6593,40.7128,10.7712,-74.006
20.2,40,1.79,49.9196,40.7128,7.4866,-74.006
20.2,40,1.79,45.6789,40.7128,9.0684,-74.006
20.2,40,1.79,52.5199,40.7128,4.0402,-74.006
22.99,26,2.06,61.4268,34.0522,-149.627,-118.2437
20.2,40,1.79,63.8215,40.7128,-22.6637,-74.006
22.99,26,2.06,32.6536,34.0522,-110.8498,-118.2437
20.2,40,1.79,-34.072,40.7128,-58.2103,-74.006
20.2,40,1.79,28.0998,40.7128,-80.6909,-74.006
19.66,40,4.12,39.9231,41.8781,-104.0774,-87.6298
22.99,26,2.06,33.4946,34.0522,-117.8268,-118.2437
19.66,40,4.12,39.4111,41.8781,-86.3842,-87.6298
19.66,40,4.12,29.5521,41.8781,-96.3747,-87.6298
19.66,40,4.12,35.3516,41.8781,-97.3244,-87.6298
20.2,40,1.79,46.3129,40.7128,-1.3497,-74.006
20.2,40,1.79,48.9257,40.7128,-68.2259,-74.006
20.2,40,1.79,49.6365,40.7128,19.9458,-74.006
20.2,40,1.79,46.555,40.7128,5.9162,-74.006
20.2,40,1.79,42.6601,40.7128,-77.2569,-74.006
19.66,40,4.12,33.7636,41.8781,-90.758,-87.6298
19.66,40,4.12,35.9887,41.8781,-101.0635,-87.6298
20.2,40,1.79,35.6272,40.7128,-80.5262,-74.006
20.2,40,1.79,28.6428,40.7128,-80.8324,-74.006
19.66,40,4.12,36.1289,41.8781,-93.6416,-87.6298
22.99,26,2.06,32.9983,34.0522,-111.3019,-118.2437
19.66,40,4.12,29.2494,41.8781,-98.3094,-87.6298
20.2,40,1.79,50.5405,40.7128,14.7017,-74.006
22.99,26,2.06,45.6648,34.0522,-122.8454,-118.2437
20.2,40,1.79,42.9038,40.7128,-78.7763,-74.006
22.99,26,2.06,14.5138,34.0522,121.0166,-118.2437
20.2,40,1.79,41.2066,40.7128,7.3439,-74.006
20.2,40,1.79,36.4296,40.7128,-80.0054,-74.006
20.2,40,1.79,40.9394,40.7128,-73.3106,-74.006
19.66,40,4.12,35.6256,41.8781,-98.7681,-87.6298
22.99,26,2.06,40.7238,34.0522,115.0607,-118.2437
20.2,40,1.79,35.1053,40.7128,-80.926,-74.006
20.2,40,1.79,38.4658,40.7128,-78.1602,-74.006
19.66,40,4.12,35.8843,41.8781,-84.3567,-87.6298
22.99,26,2.06,35.7988,34.0522,-115.382,-118.2437
22.99,26,2.06,31.7404,34.0522,-104.2554,-118.2437
19.66,40,4.12,42.9355,41.8781,-90.938,-87.6298
20.2,40,1.79,50.0458,40.7128,8.611,-74.006
22.99,26,2.06,41.3287,34.0522,-112.6938,-118.2437
19.66,40,4.12,34.5788,41.8781,-83.7045,-87.6298
20.2,40,1.79,43.2086,40.7128,-77.6032,-74.006
20.2,40,1.79,39.2468,40.7128,-77.233,-74.006
22.99,26,2.06,36.4621,34.0522,-120.217,-118.2437
20.2,40,1.79,44.8588,40.7128,-69.3781,-74.006
19.66,40,4.12,35.1497,41.8781,-97.2628,-87.6298
22.99,26,2.06,32.9493,34.0522,-111.4275,-118.2437
19.66,40,4.12,29.2434,41.8781,-93.9004,-87.6298
22.99,26,2.06,18.8026,34.0522,-99.6565,-118.2437
20.2,40,1.79,43.1273,40.7128,5.0011,-74.006
22.99,26,2.06,34.4661,34.0522,-108.7533,-118.2437
20.2,40,1.79,37.1954,40.7128,-10.3744,-74.006
20.2,40,1.79,43.3335,40.7128,-3.1241,-74.006
20.2,40,1.79,50.0467,40.7128,8.5372,-74.006
20.2,40,1.79,41.6155,40.7128,-74.3382,-74.006
20.2,40,1.79,40.215,40.7128,25.1317,-74.006
22.99,26,2.06,34.6013,34.0522,-104.7261,-118.2437
20.2,40,1.79,43.6696,40.7128,-79.6164,-74.006
20.2,40,1.79,41.1908,40.7128,25.0128,-74.006
20.2,40,1.79,44.2608,40.7128,-66.1045,-74.006
20.2,40,1.79,42.8345,40.7128,26.2639,-74.006
20.2,40,1.79,42.5626,40.7128,-72.2092,-74.006
20.2,40,1.79,36.3944,40.7128,-80.475,-74.006
19.66,40,4.12,32.5088,41.8781,-100.7341,-87.6298
20.2,40,1.79,38.4071,40.7128,-77.3599,-74.006
19.66,40,4.12,32.7393,41.8781,-97.1448,-87.6298
19.66,40,4.12,43.6611,41.8781,-83.8899,-87.6298
20.2,40,1.79,28.5028,40.7128,-81.5927,-74.006
19.66,40,4.12,43.2507,41.8781,-85.8816,-87.6298
22.99,26,2.06,-41.2715,34.0522,174.7884,-118.2437
20.2,40,1.79,42.2499,40.7128,-77.4979,-74.006
22.99,26,2.06,33.227,34.0522,-107.6865,-118.2437
20.2,40,1.79,51.4781,40.7128,-0.2788,-74.006
19.66,40,4.12,40.4353,41.8781,-86.8896,-87.6298
19.66,40,4.12,40.5967,41.8781,-86.2618,-87.6298
20.2,40,1.79,52.4412,40.7128,16.7213,-74.006
20.2,40,1.79,26.3912,40.7128,-80.781,-74.006
20.2,40,1.79,28.9129,40.7128,-82.1222,-74.006
20.2,40,1.79,40.0237,40.7128,9.2721,-74.006
19.66,40,4.12,39.0316,41.8781,-96.7266,-87.6298
20.2,40,1.79,40.9176,40.7128,-74.2105,-74.006
19.66,40,4.12,36.5739,41.8781,-86.4686,-87.6298
22.99,26,2.06,39.8226,34.0522,115.5753,-118.2437
19.66,40,4.12,42.948,41.8781,-87.8812,-87.6298
20.2,40,1.79,37.1431,40.7128,24.3951,-74.006
20.2,40,1.79,29.6453,40.7128,-81.2999,-74.006
22.99,26,2.06,2.7994,34.0522,102.4718,-118.2437
19.66,40,4.12,44.5247,41.8781,-93.9231,-87.6298
20.2,40,1.79,44.2399,40.7128,-78.3109,-74.006
19.66,40,4.12,27.7921,41.8781,-82.8015,-87.6298
19.66,40,4.12,44.6674,41.8781,-94.27,-87.6298
19.66,40,4.12,46.7718,41.8781,-103.4475,-87.6298
20.2,40,1.79,43.9267,40.7128,-70.933,-74.006
22.99,26,2.06,38.3873,34.0522,-115.9028,-118.2437
20.2,40,1.79,36.2983,40.7128,-80.7683,-74.006
20.2,40,1.79,45.6124,40.7128,8.7279,-74.006
19.66,40,4.12,42.3023,41.8781,-93.7709,-87.6298
19.66,40,4.12,32.3017,41.8781,-82.7218,-87.6298
22.99,26,2.06,44.2291,34.0522,-121.1045,-118.2437
20.2,40,1.79,27.176,40.7128,-80.219,-74.006
19.66,40,4.12,44.9885,41.8781,-90.4176,-87.6298
19.66,40,4.12,37.7774,41.8781,-87.3212,-87.6298
20.2,40,1.79,44.4364,40.7128,-73.4007,-74.006
19.66,40,4.12,35.3755,41.8781,-91.4267,-87.6298
20.2,40,1.79,26.0216,40.7128,-79.9934,-74.006
22.99,26,2.06,34.2386,34.0522,-119.1337,-118.2437
20.2,40,1.79,37.6637,40.7128,-75.9158,-74.006
22.99,26,2.06,34.3749,34.0522,-107.7998,-118.2437
22.99,26,2.06,47.9517,34.0522,-117.7756,-118.2437
19.66,40,4.12,30.1761,41.8781,-98.3613,-87.6298
22.99,26,2.06,39.7932,34.0522,-111.6475,-118.2437
20.2,40,1.79,40.3168,40.7128,-73.5601,-74.006
22.99,26,2.06,19.4215,34.0522,-99.0954,-118.2437
20.2,40,1.79,48.0205,40.7128,6.695,-74.006
22.99,26,2.06,36.1988,34.0522,126.3829,-118.2437
20.2,40,1.79,43.5756,40.7128,1.7931,-74.006
19.66,40,4.12,34.3862,41.8781,-100.0138,-87.6298
20.2,40,1.79,29.4451,40.7128,-81.4661,-74.006
19.66,40,4.12,44.8803,41.8781,-87.823,-87.6298
22.99,26,2.06,34.199,34.0522,-111.8021,-118.2437
20.2,40,1.79,38.3057,40.7128,-78.4344,-74.006
19.66,40,4.12,38.4483,41.8781,-91.0712,-87.6298
22.99,26,2.06,49.1997,34.0522,-123.2051,-118.2437
20.2,40,1.79,-33.0406,40.7128,-55.1552,-74.006
20.2,40,1.79,42.5825,40.7128,28.708,-74.006
20.2,40,1.79,45.6228,40.7128,23.6656,-74.006
22.99,26,2.06,33.3644,34.0522,137.5341,-118.2437
20.2,40,1.79,44.0275,40.7128,14.8491,-74.006
20.2,40,1.79,46.2838,40.7128,19.9981,-74.006
20.2,40,1.79,-23.591,40.7128,-46.6786,-74.006
19.66,40,4.12,41.879,41.8781,-88.8837,-87.6298
19.66,40,4.12,31.1868,41.8781,-87.4387,-87.6298
22.99,26,2.06,47.279,34.0522,-122.8964,-118.2437
19.66,40,4.12,43.1729,41.8781,-88.3903,-87.6298
20.2,40,1.79,44.4095,40.7128,-9.0729,-74.006
20.2,40,1.79,40.8977,40.7128,-74.1347,-74.006
20.2,40,1.79,51.1111,40.7128,4.7558,-74.006
20.2,40,1.79,25.5532,40.7128,-71.1577,-74.006
19.66,40,4.12,40.6367,41.8781,-88.5911,-87.6298
20.2,40,1.79,56.8529,40.7128,-6.1516,-74.006
20.2,40,1.79,43.7915,40.7128,-75.2157,-74.006
22.99,26,2.06,33.2919,34.0522,-111.6711,-118.2437
22.99,26,2.06,39.1333,34.0522,-121.5757,-118.2437
20.2,40,1.79,42.4212,40.7128,18.9114,-74.006
20.2,40,1.79,52.3142,40.7128,4.7517,-74.006
20.2,40,1.79,33.0646,40.7128,-79.9839,-74.006
20.2,40,1.79,8.1485,40.7128,-59.4569,-74.006
19.66,40,4.12,32.1738,41.8781,-90.4826,-87.6298
22.99,26,2.06,37.4079,34.0522,-120.5957,-118.2437
22.99,26,2.06,33.0234,34.0522,-111.4432,-118.2437
22.99,26,2.06,35.6278,34.0522,-104.5826,-118.2437
20.2,40,1.79,42.171,40.7128,10.4862,-74.006
20.2,40,1.79,41.6984,40.7128,-75.1487,-74.006
22.99,26,2.06,37.1632,34.0522,-106.5345,-118.2437
20.2,40,1.79,40.0046,40.7128,-74.811,-74.006
22.99,26,2.06,38.7387,34.0522,-120.6844,-118.2437
20.2,40,1.79,44.7867,40.7128,11.6048,-74.006
22.99,26,2.06,35.7962,34.0522,-114.3475,-118.2437
20.2,40,1.79,53.3607,40.7128,-2.2672,-74.006
20.2,40,1.79,48.3165,40.7128,16.3254,-74.006
20.2,40,1.79,39.5072,40.7128,-3.0848,-74.006
20.2,40,1.79,41.3006,40.7128,45.3166,-74.006
22.99,26,2.06,35.748,34.0522,-115.3061,-118.2437
22.99,26,2.06,34.2254,34.0522,135.0205,-118.2437
20.2,40,1.79,48.7213,40.7128,-2.2835,-74.006
22.99,26,2.06,12.3531,34.0522,122.9497,-118.2437
20.2,40,1.79,40.5987,40.7128,24.9085,-74.006
20.2,40,1.79,48.0878,40.7128,-68.2247,-74.006
20.2,40,1.79,47.6205,40.7128,13.9845,-74.006
22.99,26,2.06,37.0845,34.0522,-109.4865,-118.2437
19.66,40,4.12,30.1301,41.8781,-96.0448,-87.6298
20.2,40,1.79,54.913,40.7128,12.7741,-74.006
22.99,26,2.06,32.9276,34.0522,-111.4957,-118.2437
20.2,40,1.79,52.1488,40.7128,6.2875,-74.006
20.2,40,1.79,46.4389,40.7128,-0.0282,-74.006
20.2,40,1.79,53.1199,40.7128,11.063,-74.006
19.66,40,4.12,38.5857,41.8781,-97.5602,-87.6298
20.2,40,1.79,37.3476,40.7128,-77.7557,-74.006
22.99,26,2.06,32.8478,34.0522,-111.9509,-118.2437
20.2,40,1.79,26.1297,40.7128,-81.2369,-74.006
22.99,26,2.06,31.2529,34.0522,-101.8836,-118.2437
20.2,40,1.79,18.4336,40.7128,-66.0698,-74.006
20.2,40,1.79,48.8012,40.7128,2.931,-74.006
19.66,40,4.12,26.8182,41.8781,-82.9876,-87.6298
20.2,40,1.79,42.8435,40.7128,-7.6496,-74.006
20.2,40,1.79,38.1492,40.7128,-76.46,-74.006
22.99,26,2.06,39.5525,34.0522,-112.3632,-118.2437
20.2,40,1.79,60.1947,40.7128,45.3756,-74.006
20.2,40,1.79,28.6533,40.7128,-80.816,-74.006
19.66,40,4.12,31.3675,41.8781,-88.6144,-87.6298
20.2,40,1.79,29.1534,40.7128,-81.1112,-74.006
22.99,26,2.06,38.5572,34.0522,-121.8706,-118.2437
20.2,40,1.79,43.7494,40.7128,11.1443,-74.006
20.2,40,1.79,36.2695,40.7128,23.9703,-74.006
19.66,40,4.12,32.8872,41.8781,-85.0873,-87.6298
20.2,40,1.79,44.1519,40.7128,1.1921,-74.006
20.2,40,1.79,50.617,40.7128,18.6385,-74.006
20.2,40,1.79,45.4942,40.7128,-66.3203,-74.006
20.2,40,1.79,50.1477,40.7128,9.0513,-74.006
20.2,40,1.79,18.8452,40.7128,-72.3468,-74.006
22.99,26,2.06,35.4188,34.0522,-120.4963,-118.2437
20.2,40,1.79,42.2437,40.7128,-71.2315,-74.006
20.2,40,1.79,47.3139,40.7128,7.4961,-74.006
20.2,40,1.79,41.4462,40.7128,6.0347,-74.006
20.2,40,1.79,41.5279,40.7128,-0.7157,-74.006
19.66,40,4.12,38.0631,41.8781,-99.4297,-87.6298
19.66,40,4.12,40.8945,41.8781,-96.9783,-87.6298
20.2,40,1.79,41.695,40.7128,-70.988,-74.006
19.66,40,4.12,30.1973,41.8781,-97.6598,-87.6298
20.2,40,1.79,39.9996,40.7128,-74.3326,-74.006
22.99,26,2.06,45.5882,34.0522,-122.5959,-118.2437
22.99,26,2.06,36.394,34.0522,-112.8485,-118.2437
19.66,40,4.12,34.7505,41.8781,-83.442,-87.6298
20.2,40,1.79,41.4893,40.7128,-73.4717,-74.006
19.66,40,4.12,39.7807,41.8781,-85.7689,-87.6298
20.2,40,1.79,54.8211,40.7128,15.0731,-74.006
19.66,40,4.12,42.2307,41.8781,-83.3629,-87.6298
20.2,40,1.79,50.6934,40.7128,4.0972,-74.006
22.99,26,2.06,14.1411,34.0522,100.2042,-118.2437
19.66,40,4.12,34.2319,41.8781,-99.1563,-87.6298
20.2,40,1.79,40.0512,40.7128,26.5331,-74.006
19.66,40,4.12,39.646,41.8781,-86.0782,-87.6298
20.2,40,1.79,28.843,40.7128,-81.5212,-74.006
19.66,40,4.12,33.7332,41.8781,-84.4283,-87.6298
20.2,40,1.79,38.83,40.7128,-3.2791,-74.006
20.2,40,1.79,19.3496,40.7128,86.7412,-74.006
20.2,40,1.79,48.604,40.7128,11.3677,-74.006
20.2,40,1.79,27.5042,40.7128,-82.5032,-74.006
20.2,40,1.79,45.0686,40.7128,-3.7726,-74.006
20.2,40,1.79,50.7578,40.7128,-0.3503,-74.006
20.2,40,1.79,13.0044,40.7128,81.8918,-74.006
20.2,40,1.79,38.3913,40.7128,-77.7559,-74.006
20.2,40,1.79,23.0772,40.7128,-80.9618,-74.006
22.99,26,2.06,31.9436,34.0522,-105.2639,-118.2437
20.2,40,1.79,40.1539,40.7128,-7.2172,-74.006
20.2,40,1.79,40.9102,40.7128,-74.5555,-74.006
20.2,40,1.79,43.6688,40.7128,42.7064,-74.006
22.99,26,2.06,34.2721,34.0522,-118.5733,-118.2437
20.2,40,1.79,37.5523,40.7128,-79.7521,-74.006
